# articles	Years Active	Author	Discipline	Academia URL	Alternate URL		
2	2009-2016	NILANJAN GHOSH		https://independent.academia.edu/NilanjanGhosh2			
2	2009-2012	LALITHA KAMATH				Urban planning, local governance and planning	
2	2009-2010	NIDHI SRIVASTAVA		https://du-in.academia.edu/NidhiSrivastava			
2	2010-2012	SOURISH JHA		https://rbu.academia.edu/sourishJha			
2	2010-2015	DEBI GOENKA		https://independent.academia.edu/DebiGoenka			
2	2010-2017	ALPA SHAH		https://lse.academia.edu/AlpaShah			
2	2010-2011	RANJIT DESHMUKH				Energy systems, energy policy, energy access	
2	2010-2011	ASHWIN GAMBHIR				Renewable Energy, Electricity Regulation, Climate Change	
2	2010-2016	KALPANA KANNABIRAN				Law, Social Movements, Gender Studies, Disability Studies 	
2	2010-2017	TARSH THEKAEKARA		https://open.academia.edu/TarshishThekaekara			
2	2010-2013	MAJED AKHTER				Geopolitics, Environment, Development, Empire	
2	2010-2015	M A OOMMEN				Economics, Devemopment Studies 	
2	2011-2011	PRAFUL BIDWAI				peace, global justice, human rights, environmental protection	
2	2011-2014	ANINDITA SARKAR		https://du-in.academia.edu/AninditaSarkar			
2	2011-2016	KANNAN KASTURI					
2	2011-2015	SMITHA RAO		https://bc.academia.edu/SmithaRao			
2	2011-2014	SHIBANI GHOSH				Law, Wildlife Conservation, Right to information	
2	2011-2015	KADIRI MOHAN				Agricultural Economics 	
2	2011-2015	S RAMAN					
2	2011-2018	INDU K MURTHY				Climate change, Adaptation, Vulnerability Profiling, Risk Planning	
2	2011-2018	RUTH KATTUMURI				public policy, sustainable development, Population Studies 	
2	2012-2015	SARATH GUTTIKUNDA			https://scholar.google.com/citations?user=XyEvdnMAAAAJ&hl=en	Climate change, pollution 	
2	2012-2017	RADHIKA KRISHNAN		https://iiit.academia.edu/RadhikaKrishnan			
2	2012-2015	MANSHI ASHER				Forest rights, gender, development studies 	
2	2012-2014	MILIND SOHONI		https://iitb.academia.edu/MilindSohoni		Development Economics	
2	2012-2015	SUJITH KOONAN				Law, Human Rights	
2	2013-2018	TASHINA ESTEVES		https://iisc.academia.edu/TashinaEsteves			
2	2013-2017	DARSHINI MAHADEVIA		https://independent.academia.edu/DarshiniMahadevia			
2	2013-2016	SURENDER KUMAR					
2	2013-2014	SHALINI BHUTANI				Law, Trade, Biodiversity, Agriculture 	
2	2013-2016	KIRIT S PARIKH				Economics, Development Studies 	
2	2013-2014	ANU JOGESH				Climate change	
2	2014-2017	KUNDAN KUMAR					
2	2015-2019	DUNU ROY		https://independent.academia.edu/DunuRoy			
2	2015-2017	SOUMITRA GHOSH		https://tiss.academia.edu/soumitraGhosh			
2	2015-2017	NIGAM		https://csds.academia.edu/AdityaNigam			
2	2015-2016	PAROMITA GOSWAMI				Green marketing 	
2	2016-2016	RAJESWARI S RAINA				Agricultural Economics, Development Studies 	
2	2016-2018	SUCHA SINGH GILL				Development Economics, International Economics	
2	2016-2017	M P RAM MOHAN		https://iiamhd.academia.edu/MPRamMohan			
2	2016-2017	NEEMA PATHAK BROOME				Wildlife Conservation, Tribal Studies, Forest Rights 	
2	2016-2017	SARMISTHA PATTANAIK				Political Ecology, Land Acquisition and Governance, Livelihoods and Sustainability, Wetlands and Coastal commons/community, Social Movements, Natural Resource Management.	
2	2016-2018	ARIJIT GANGULY		https://independent.academia.edu/ArijitGanguly10		Water Management, Energy Policy     	
2	2018-2019	J HARSHA		https://independent.academia.edu/HarshaJadePuttaswamy		Water Management 	
2	2019-2019	SHREYA CHAKRABORTY		https://sxccal.academia.edu/ShreyaChakraborty			
2	2019-2019	MANOJ JATAV				Agriculture, Development Studies, Water management 	
1	1966-1966	C S					
1	1966-1966	K M BHATIA					
1	1967-1967	V K R RAO				Economics	
1	1967-1967	A GUPTA			https://scholar.google.co.in/citations?user=5deoI08AAAAJ&hl=en		
1	1968-1968	K C ALEXANDER				Sociology, Social Movements	
1	1968-1968	K V SUBRAHMANYAM				Mining 	
1	1968-1968	BAGARAM TULPULE				Social Movements, Trade unions, Labour	
1	1968-1968	S SENGUPTA					
1	1968-1968	M G GHOSH				Agricultural Economics	
1	1968-1968	RALPH W CUMMINGS				Agricultural Economics, Agrigultural Policy	
1	1968-1968	ROBERT W HERDT				Agricultural Economics, Agrigultural Policy	
1	1968-1968	S K RAY					
1	1968-1968	SRISH CHANDRA PATNAIK				Development Studies, Economics	
1	1968-1968	DUNCAN B FORRESTER				Theology	
1	1968-1968	ISHWAR DAYAL				Clinical Psychology, Organisational Behavior	
1	1968-1968	ASHOK V DESAI				Economics 	
1	1968-1968	RAMESH K BHATIA					
1	1969-1969	A B GHOSH				Coal Mining 	
1	1969-1969	R P DORE				Economic Sociology	
1	1969-1969	C C MAJI				Agricultural Economics	
1	1969-1969	J S KANWAR				Agricultural Science	
1	1969-1969	N K JAISWAL					
1	1969-1969	U K VYAS					
1	1969-1969	N G DASTANE				Agriculture, Water Management 	
1	1969-1969	MARTIN H BILLINGS				Gender, Rural Development, Industrialisation	
1	1969-1969	ARJAN SINGH					
1	1969-1969	W DAVID HOPPER				Agriculture, Public Policy	
1	1969-1969	WAYNE H FREEMAN				Agriculture	
1	1969-1969	V M DANDEKAR				Economics	
1	1969-1969	DEEPAK LAL				Economics	
1	1969-1969	P C MAHALANOBIS				Public Policy, Development 	
1	1969-1969	JAYAKUMAR ANAGOL				Water Management	
1	1970-1970	N J JHAVERI				Economics	
1	1970-1970	NAVROZ MODY				Social Movements	
1	1970-1970	MAHESH BHATT					
1	1970-1970	V K CHAVADA				Industrialisation,  Economics	
1	1970-1970	P K MUKHERJEE				Geology, Environmental Studies, and Hydrology.	
1	1970-1970	MARTIN E ABEL				Agricultural Policy, Planning	
1	1970-1970	AMALENDU GUHA				Economics, History	
1	1970-1970	K V PATEL					
1	1970-1970	N T PATEL					
1	1970-1970	DONALD A WILLIAMS		https://kentstate.academia.edu/DonaldWilliams		Economics	
1	1970-1970	B SEN					
1	1970-1970	MOHAN SINGHAL					
1	1970-1970	HAROLD A GOULD				Sociology	
1	1971-1971	JOHN W MELLOR				Agricultural Economics	
1	1971-1971	T V MOORTI				Water Management 	
1	1971-1971	THOMAS E WEISSKOPF				Economics	
1	1971-1971	IGNACY SACHS				Economics	
1	1971-1971	R CHANDIDAS				Political Science	
1	1971-1971	RANJIT K SAU				Economics	
1	1971-1971	N BHATTACHARYA				History	
1	1971-1971	G S CHATTERJEE				Economics	
1	1971-1971	SUDHIR DESHPANDE					
1	1971-1971	AMIYA BAGCHI				Economic History	
1	1971-1971	P K SAHA					
1	1971-1971	MARY C CARRAS				Political Science	
1	1971-1971	W ERIC GUSTAFSON				Water Management 	
1	1971-1971	RICHARD B REIDINGER				Water Management 	
1	1972-1972	V L MOTE				Development Studies 	
1	1972-1972	B G SHAH				Economics	
1	1972-1972	R M MOHANA RAO				Economics	
1	1972-1972	P JAGANNADHA ACHARLU				Economics	
1	1972-1972	ANIL CHATTERJEE				Economics	
1	1972-1972	GURCHARAN DAS				Economics	
1	1972-1972	M A SALEEM KHAN				International Relations, Politics	
1	1972-1972	PHILIP THOMAS				Economics	
1	1973-1973	M KRISHNAN				Biodiversity	
1	1973-1973	WILLIAM DIAMOND				Economics	
1	1973-1973	RAVI GULHATI				Economics	
1	1973-1973	B V CHITNIS				Energy Management 	
1	1974-1974	B V RANGARAO				Energy Management, Public Policy	
1	1974-1974	S N GHOSH				Political Science	
1	1974-1974	K WILLIAM EASTER				Economics	
1	1974-1974	C R PRASAD				Energy Management 	
1	1974-1974	A K N REDDY				Energy Management, Appropriate Technologies 	
1	1974-1974	UMA RAMASWAMY				Economic Sociology	
1	1974-1974	P S APPU				Public Policy	
1	1974-1974	SUSANNE HOEBER RUDOLPH				Political Science	
1	1974-1974	C RANGARAJAN				Economics	
1	1974-1974	CHARAN D WADHVA				Economics	
1	1975-1975	GOURANGA P CHATTOPADHYAY				Behavioral Science, Psychology	
1	1975-1975	RAJ CHANDIDAS				Political Science	
1	1975-1975	RAMESH BHATIA				Economics	
1	1975-1975	MEERA MEHTA				Urban Development	
1	1975-1975	MICHEL CARTILLIER				Economics, Agriculture 	
1	1975-1975	N KRISHNAJI				Public Policy	
1	1975-1975	CHITRA SIVAKUMAR				Sociology	
1	1975-1975	TUSHAR RANJAN PATRANABIS				Water Management 	
1	1976-1976	G K HELLEINER				Economics	
1	1976-1976	R S GANAPATHY				Public Policy	
1	1976-1976	T V G KRISHNAMURTHY				Public Policy	
1	1976-1976	R V RAGAVAN				Public Policy	
1	1976-1976	FOLKER FROBEL				Labour	
1	1976-1976	JURGEN HEINRICHS				Labour	
1	1976-1976	OTTO KREYE				Labour	
1	1977-1977	NORMAN REYNOLDS				Public Policy, Economics	
1	1977-1977	PUSHPA SUNDAR				Gender, Economics	
1	1977-1977	MALCOLM S ADISESHIAH				Development Economics	
1	1977-1977	T N SRINIVASAN				Economics	
1	1977-1977	N S S NARAYANA				Economics, Public Policy	
1	1978-1978	NAZIM A KAZMI					
1	1978-1978	S L SHETTY				Economics	
1	1978-1978	NITISH R DE				Economics	
1	1979-1979	MADHAVA ASHISH				Agriculture	
1	1980-1980	TILOTTOMA MISRA					
1	1980-1980	MRIDULA MUKHERJEE				History	
1	1980-1980	MANU N KULKARNI				Public Policy	
1	1980-1980	G R KULKARNI				Economics	
1	1981-1981	B L MAHESHWARI				Economics	
1	1981-1981	ATUL GOSWAMI				Economics	
1	1981-1981	P TERHAL				Economics	
1	1981-1981	LIAQAT ALI				Economics	
1	1981-1981	T K JAYARAMAN				Water Management 	
1	1981-1981	D C WADHWA				Economics	
1	1981-1981	VINOD VYASULU				Economics	
1	1981-1981	S RAJAGOPALAN				Economics	
1	1981-1981	D M NACHANE				Economics	
1	1981-1981	P R CHARY				Economics	
1	1981-1981	V V SUBBARAO				Economics	
1	1982-1982	SATYA PRAKASH SINGH				Economics	
1	1982-1982	JAYANT V DESHPANDE				Economics	
1	1982-1982	DAVID G MANDELBAUM				Sociology	
1	1982-1982	D SHARMA				Agricultural Economics 	
1	1982-1982	V C V RATNAM				Water Management 	
1	1982-1982	BEN CROW				Development Sociology, Water Management 	
1	1982-1982	LINCOLN C CHEN				Developmment Studies, Health	
1	1983-1983	KEYA DASGUPTA				Economics, History	
1	1983-1983	JOSE GOLDEMBERG				Energy policy	
1	1983-1983	G S BHALLA				Economics, Development Studies 	
1	1983-1983	Y K ALAGH				Economics, Rural Management 	
1	1983-1983	MONI NAG				Sociology, Health	
1	1983-1983	D NAGBRAHMAM				Agricultural Economics 	
1	1983-1983	SHREEKANT SAMBRANI				Agricultural Economics 	
1	1983-1983	K N RAJ				Economics	
1	1983-1983	C GOPALAN				Public Health	
1	1984-1984	RAJIV BHARTARI				Forest Management, Development Studies 	
1	1984-1984	C P CHANDRASEKHAR				Economics	
1	1984-1984	SHOBHITA JAIN				Sociology, Gender Studies 	
1	1984-1984	HOWARD J BAUMGARTEL				Development Studies 	
1	1984-1984	RUKHSANA PATHAN				Development Studies 	
1	1984-1984	BADAL ROY				Development Studies 	
1	1984-1984	GOPAL KHANDELWAL				Development Studies 	
1	1985-1985	RANJIT SAU				Economics	
1	1985-1985	HRUSHIKESH PANDA				Economics	
1	1985-1985	V N REDDY				Economics	
1	1985-1985	RADHIKA RAMASUBBAN				Sociology, Public Health	
1	1985-1985	NIGEL CROOK				Sociology	
1	1985-1985	VARUN VIDYARTHI				Political Science 	
1	1985-1985	K A SHANKARNARAYAN				Economics	
1	1985-1985	H C BOHRA				Economics	
1	1985-1985	P K GHOSH				Economics	
1	1985-1985	PRANAB BARDHAN				Economics	
1	1985-1985	V J PATEL				Agricultural Economics, Development Studies 	
1	1986-1986	V NATH				Economics	
1	1986-1986	C S PANDAV				Public Health	
1	1986-1986	N KOCHUPILLAI				Public Health	
1	1986-1986	M G KARMARKAR				Public Health	
1	1986-1986	L M NATH				Public Health	
1	1986-1986	DIETER ERNST				Economics	
1	1986-1986	P SIVANANDAN				Development Studies 	
1	1986-1986	SUNANDA SEN				Economics	
1	1986-1986	VENKATESH B ATHREYA				Development Economics	
1	1986-1986	GUSTAV BÖKLIN				Development Economics	
1	1986-1986	GÖRAN DJURFELDT				Development Economics	
1	1986-1986	STAFFAN LINDBERG				Development Economics	
1	1986-1986	A P SAXENA				Economics	
1	1986-1986	HARRY W BLAIR				Political Science, Development Studies	
1	1987-1987	S GANESH				Science	
1	1987-1987	D M ATTWOOD				Sociology	
1	1987-1987	B S BAVISKAR				Sociology	
1	1987-1987	SANDEEP BAGCHEE				Development Studies 	
1	1987-1987	RADHA KUMAR				Development Studies, Urbanisation 	
1	1987-1987	D M CHANDRASHEKHAR				Forest Management, Development Studies 	
1	1987-1987	B V KRISHNA MURTI				Forest Management, Development Studies 	
1	1987-1987	ANIL CHATURVEDI				Economics, Development Studies 	
1	1987-1987	SHEKHAR GHOSH				Political Science, International Relations	
1	1987-1987	SURINDER JETLEY				Sociology	
1	1987-1987	CHRISTOPHER U HILL				Development Studies	
1	1987-1987	SUSAN G HADDEN				Political Science, Public Policy	
1	1988-1988	PAUL KURIAN				Development Studies	
1	1988-1988	I Y R KRISHNA RAO				Development Studies	
1	1988-1988	N VIJAY JAGANNATHAN				Development Studies	
1	1988-1988	ANIMESH HALDER				Development Studies	
1	1988-1988	MATHEW KALATHIL				Development Studies	
1	1988-1988	PRAFULL ANUBHAI				Development Studies	
1	1988-1988	NAGMANI RAO				Development Studies	
1	1988-1988	JAMES K BOYCE				Economics	
1	1988-1988	B V NIMBKAR				Agricultural Science	
1	1988-1988	K VENGAMA RAJU				Development Studies, Public Policy	
1	1988-1988	JYOTSNA PARANJAPE				Development Studies	
1	1989-1989	MALABIKA DAS GUPTA				Development Studies	
1	1989-1989	BINA AGARWAL				Economics, Gender 	
1	1989-1989	RANI DHAVAN SHANKARDASS				History	
1	1989-1989	XAVIER DIAS				Development Studies 	
1	1989-1989	LOUISE P FORTMANN				sociology, political ecology, rural development	
1	1989-1989	SALLY K FAIRFAX				sociology, political ecology, forest management 	
1	1990-1990	KALPANA SHARMA				Development Studies, Gender 	
1	1990-1990	PARITA MUKTA				Development Studies 	
1	1990-1990	S DHARA					
1	1990-1990	PRADEEP K SHARMA				Agricultural Economics	
1	1990-1990	HANNAN EZEKIEL				Economics, Development Studies 	
1	1990-1990	JOHANN C STUYT				Economics, Development Studies 	
1	1990-1990	VINOD RAINA				Environmental Science 	
1	1990-1990	SAILENDRA NATH GHOSH				Development Studies 	
1	1990-1990	K P SUNNY				Public Transport	
1	1990-1990	BABA AMTE				Development Studies 	
1	1990-1990	GOPAL GURU				Political Science 	
1	1990-1990	SHASHI BHUSHAN UPADHYAY				History	
1	1990-1990	V S PHADKE				Development Studies 	
1	1990-1990	AMANDA BICKEL				Air Pollution	
1	1990-1990	ANNIE MAKHIJANI				Air Pollution	
1	1990-1990	SATYAJIT K SINGH				Water Management, Dams	
1	1990-1990	N SWAMINATHAN				Water Management, Dams	
1	1991-1991	P D BIDINGER				Development Studies 	
1	1991-1991	T S WALKER				Development Studies 	
1	1991-1991	B SARKAR				Development Studies 	
1	1991-1991	A RAM MURTHY				Development Studies 	
1	1991-1991	P BABU				Development Studies 	
1	1991-1991	G O					
1	1991-1991	SURENDAR SINGH				Rural Development, Water Management 	
1	1991-1991	PRABHU PRASAD MOHAPATRA				History	
1	1991-1991	V M RAO				Development Studies 	
1	1991-1991	SMITA					
1	1991-1991	S P SANGAL				Water Management 	
1	1991-1991	ARUNABHA GHOSH				Social Movements	
1	1991-1991	VICTOR DAS				Social Movements	
1	1992-1992	SHEILA ZURBRIGG				History, Public Health	
1	1992-1992	P A SEBASTIAN				Human Rights	
1	1992-1992	MICHAEL BURGESS				Development Studies 	
1	1992-1992	INDIRA					
1	1992-1992	RAHUL N RAM				Water Management, Dams	
1	1992-1992	PEGGY MOHAN					
1	1992-1992	R W PALMER-JONES				Development Studies 	
1	1992-1992	MARCUS H MOENCH				Water Management 	
1	1992-1992	C NIRANJAN RAO				Economics 	
1	1992-1992	CHANDAN DATTA				Water Manangement, Pollution	
1	1992-1992	R THAMARAJAKSHI				Economics 	
1	1992-1992	S B ROY				Forest Management 	
1	1992-1992	RITA BRARA				Sociology	
1	1993-1993	M THANGARAJ				Water Management 	
1	1993-1993	SUDIPTO MUNDLE				Economics, Public Policy	
1	1993-1993	H CHANDRASHEKAR				Agricultural Economics	
1	1993-1993	GURBIR SINGH					
1	1993-1993	SUBIR SINHA				social movements Politics, Agriculture 	
1	1993-1993	RONALD HERRING				Development Studies, social movements Politics, Agriculture 	
1	1993-1993	DILIP H PARIKH				Economics	
1	1993-1993	AMRISH J VORA				Economics	
1	1993-1993	ELIZABETH WHITCOMBE				Water Management, History	
1	1993-1993	H S SANDHU				Development Studies	
1	1993-1993	NIRMAL SINGH				Development Studies	
1	1993-1993	BALBIR KUMAR				Development Studies	
1	1993-1993	MILOON KOTHARI				Social Movements, Development Studies	
1	1993-1993	SRI MADHAVA ASHISH				Agriculture	
1	1993-1993	ASHISH CHADHA				Development Studies	
1	1994-1994	L BALASUBRAMANIAM					
1	1994-1994	PIERRE AUDINET				Energy Policy	
1	1994-1994	DOLLY ARORA				Development Studies, Gender 	
1	1994-1994	SANDHYA VENKATESWARAN				Public Health	
1	1994-1994	JASHBHAI PATEL				Dams, Water Management 	
1	1994-1994	VANAJA RAMPRASAD				Gender, Agriculture, Biodiversity 	
1	1994-1994	HELEN MATZGER				Public Health	
1	1994-1994	RANJIT TIGGA				Land use, Development Studies, Forests	
1	1994-1994	K SUBRAMANIAM					
1	1994-1994	P THOMAS				Rural Development, Economics	
1	1994-1994	AJIT KANITKAR				Rural Development, Economics	
1	1994-1994	SARA AHMED				Rural Development, Economics	
1	1994-1994	E MICHAEL JOHNSON				Rural Development, Economics	
1	1994-1994	S S A JAFRI				Urban Planning 	
1	1994-1994	G C HARCOURT				Economics	
1	1994-1994	S UNNIKRISHNAN				Biodiversity, Forest Management 	
1	1994-1994	AKHILESHWAR PATHAK				Law	
1	1994-1994	GHANSHYAM SHAH				Sociology, Social Movements	
1	1994-1994	KUMUD SHARMA				Gender, Rural Development 	
1	1995-1995	AMBROSE PINTO				Rural Development	
1	1995-1995	BERIN LEEKAS				Rural Development	
1	1995-1995	LATHA RADHAKRISHNAN				Rural Development	
1	1995-1995	B JANARDHAN RAO				Sociology, Social Movements	
1	1995-1995	M BHARAT BHUSHAN				Sociology, Social Movements	
1	1995-1995	S N GUHA THAKURTA				Labour Studies	
1	1995-1995	G K BHAT				Development Studies, Public Policy	
1	1995-1995	SHASHI KOLAVALLI				Development Studies, Public Policy	
1	1995-1995	VIDYA SAGAR				Public policy, Agriculture 	
1	1995-1995	JACQUES POUCHEPADASS				History	
1	1995-1995	V SANTHAKUMAR				Development Studies, Public Policy, Agriculture 	
1	1995-1995	R RAJAGOPALAN				Development Studies, Public Policy, Agriculture 	
1	1995-1995	S AMBIRAJAN				Development Studies, Public Policy, Agriculture 	
1	1995-1995	S CHANDRASHEKAR				Development Studies, Economics	
1	1995-1995	BEN ROGALY				Human Geography	
1	1995-1995	SUGATA BOSE				History	
1	1995-1995	MILLIE NIHILA				Economics, Gender Studies 	
1	1995-1995	JAYATI GHOSH				Economics	
1	1995-1995	C P CHANDRESEKHAR				Economics	
1	1995-1995	SALONI SURI				Development Studies 	
1	1995-1995	NEENA SINGH				Development Studies 	
1	1995-1995	SHYAM DIVAN				Law	
1	1995-1995	ARVIND KUMAR JHA				Biodiversity	
1	1995-1995	STEPHEN REGO				Forests, Social Movements	
1	1995-1995	A K ROY				Social Movements, labour	
1	1995-1995	ABHAS KUMAR JHA				Development Studies 	
1	1995-1995	SATINATH SARANGI				Industrial Pollution	
1	1995-1995	MAHINDER CHAUDHRY				Development Studies 	
1	1995-1995	H JACK RUITENBEEK				Economics	
1	1995-1995	CYNTHIA M CARTIER				Economics	
1	1995-1995	SARAL SARKAR				Social Movements, Development Studies 	
1	1996-1996	NITA MISHRA				Gender, Food, India, Human Rights	
1	1996-1996	S P WANI				Agriculture 	
1	1996-1996	V K CHOPDE				Agriculture 	
1	1996-1996	J FOSTER				Agriculture 	
1	1996-1996	M CHANNA BASAVAIAH				Social Movements 	
1	1996-1996	WILLIAM STANLEY				Development Studies 	
1	1996-1996	S K PANT				Water Management 	
1	1996-1996	SMITU KOTHARI				Politics, Social Movements	
1	1996-1996	SMITHA					
1	1996-1996	MARIETTE CORREA				Gender, Development Studies	
1	1996-1996	RATNAKAR BHENGARA				Mining, Public Policy	
1	1996-1996	PRAKASH BAL				Politics 	
1	1996-1996	VASANT KUMAR BAWA				Alternative Development, Gandhian Studies 	
1	1996-1996	MEYRA MENDOZA				Water Management 	
1	1996-1996	REKHA BANDYOPADHYAY				Sociology	
1	1996-1996	ANIRUDH BRAHMACHARI				Forest Management 	
1	1996-1996	KAILASH					
1	1996-1996	SHEFALI MOITRA				Gender	
1	1996-1996	MATHEW AREEPARAMPIL				Mining	
1	1996-1996	INDRA MUNSHI SALDANHA				History	
1	1996-1996	RANAJIT DAS GUPTA				History	
1	1996-1996	JEEMOL UNNI				Labour Economics, Development Studies	
1	1996-1996	SUMIT ROY				Globalisation, Development	
1	1996-1996	A PADMANABHAN					
1	1996-1996	ABHA MISHRA				Sociology, Forest Management 	
1	1996-1996	NEERAJ PETER				Sociology, Forest Management 	
1	1996-1996	ANAND PANDIAN				Sociology	
1	1996-1996	B L MUNGEKAR				Agricultural Economics	
1	1996-1996	SURANJIT K SAHA				Industrialisation, Development Studies 	
1	1997-1997	N RAJASEKARAN				Rural Development, Agriculture 	
1	1997-1997	S AKBAR ZAIDI				Political economy 	
1	1997-1997	C N RAY				Pollution	
1	1997-1997	SUJATA PATEL				Sociology	
1	1997-1997	P S VIJAYASANKAR				Water Management, Agriculture	
1	1997-1997	ROHIT PRAJAPATI				Dams, Water Management 	
1	1997-1997	R V ANURADHA				Law, Climate Change 	
1	1997-1997	CHANDRA JYOTI SONOWAL				Sociology, Forest Management 	
1	1997-1997	MANAB CHAKRABORTY				Biodiversity	
1	1997-1997	RUKMINI BHAYA NAIR				Literature 	
1	1997-1997	SUMANA DUTTA				Forest Management 	
1	1997-1997	JACOB NELLITHANAM				Biodoversity 	
1	1997-1997	SHIV VISHVANATHAN				Sociology	
1	1997-1997	JOHN BYRNE				Energy Policy	
1	1997-1997	CHANDRASEKHAR GOVINDARAJALU				Energy Policy	
1	1997-1997	G P DESHPANDE					
1	1997-1997	MILIND KANDLIKAR				Climate Change	
1	1997-1997	GOPAL NAIK				Public Policy, Agriculture, Rural Development	
1	1998-1998	PABLO GONZALEZ CASANOVA					
1	1998-1998	NEEMA PATHAK				Wildlife Conservation, Tribal Studies, Forest Rights 	
1	1998-1998	SATISH SABERWAL				Sociology	
1	1998-1998	V MANOJ				Globalisation, Development Studies 	
1	1998-1998	KUNDA DIXIT				Water Management 	
1	1998-1998	INAM AHMED				Water Management 	
1	1998-1998	K RAMACHANDRAN				Industrialisation, Economics	
1	1998-1998	STEEN FOLKE				Political Economy 	
1	1998-1998	RAJEN HARSHE				Political Science, International RElations 	
1	1998-1998	V S VYAS				Agricultural Economics	
1	1998-1998	G MURUGAN				Economics, Water Management 	
1	1998-1998	C P VINOD KUMAR				Political Economy, Mining 	
1	1998-1998	P G REVATHI				Political Economy, Mining 	
1	1998-1998	JAN VANDEMOORTELE				Development Economics	
1	1998-1998	ENRIQUE DELAMONICA				Development Economics	
1	1998-1998	SANGHAMITRA MISRA				History 	
1	1998-1998	B S SIDHU				Agricultural Economics	
1	1998-1998	O P RUPELA				Agricultural Economics	
1	1998-1998	V BERI				Agricultural Economics	
1	1998-1998	AJIT S BHALLA				Globalisation, Economics	
1	1998-1998	DILIP M NACHANE				Globalisation, Economics	
1	1998-1998	AMIYA KUMAR BAGCHI				Economic History 	
1	1998-1998	DAVID HARDIMAN				History 	
1	1998-1998	KALIM SIDDIQUI					
1	1998-1998	JASPER GOSS					
1	1998-1998	RITA PANDEY				Public Policy, Transport	
1	1998-1998	KAUSTUVA BARIK				Economics	
1	1998-1998	T HAQUE				Agricultural Economics	
1	1999-1999	VERONIQUE ALARY				Agricultural Economics	
1	1999-1999	SHANTANU NAGPAL				Agriculture	
1	1999-1999	MICHAEL M CERNEA				Development Sociology 	
1	1999-1999	RICHARD B NORGAARD				Economics	
1	1999-1999	BIPLAB DASGUPTA				Economics	
1	1999-1999	VIRGINIUS XAXA				Sociology, Tribal Studies 	
1	1999-1999	ASHOK EMANI				Globalisation, Agricultural Economics	
1	1999-1999	AFSAR H JAFRI				Globalisation, Agricultural Economics	
1	1999-1999	A R VASAVI				Sociology	
1	1999-1999	SHIV VISVANATHAN				Sociology	
1	1999-1999	AJAYA DIXIT				Water Management	
1	1999-1999	W MARSHALL FRASIER				Agricultural Economics, Water Management 	
1	1999-1999	R K SAMPATH				Agricultural Economics, Water Management 	
1	1999-1999	B G KARLSSON				Politics, Wildlife Conservation, Development Studies 	
1	1999-1999	HANS DEMBOWSKI				Law	
1	1999-1999	LUO DEMING				Economics	
1	1999-1999	MARK SELDEN				Developent Studies	
1	1999-1999	M A SUNDARAM					
1	1999-1999	DEBARANJAN SARANGAI				Development Studies, Tribal Studies 	
1	1999-1999	ECOLOGICAL ECONOMICS UNIT				Economics	
1	1999-1999	SATYAKAM JOSHI				Rural Development, Sociology	
1	1999-1999	KIRK SMITH				Air pollution	
1	1999-1999	SHEELA PRASAD				Geography, Water Management 	
1	1999-1999	MILIND S BOKIL				Sociology, Rural Development 	
1	1999-1999	S G					
1	1999-1999	R R					
1	2000-2000	NIRUPAM BAJPAI				Economics	
1	2000-2000	NAVI RADJOU				Globalisation	
1	2000-2000	POORNIMA CHIKARMANE				Waste Management 	
1	2000-2000	LAKSHMI NARAYAN				Waste Management 	
1	2000-2000	L S ARAVINDA				Globalisation, Dams	
1	2000-2000	JAWAHAR THAKUR				Rural Development, Development Studies 	
1	2000-2000	MANIK L BOSE				Rural Development, Development Studies 	
1	2000-2000	A JANAIAH				Rural Development, Development Studies 	
1	2000-2000	MAHI PAL				Rural Development 	
1	2000-2000	DINABANDHU BAG					
1	2000-2000	SHENGGEN FAN				Rural Development, Agricultural Economics	
1	2000-2000	PETER HAZELL				Rural Development, Agricultural Economics	
1	2000-2000	S K THORAT				Rural Development, Agricultural Economics	
1	2000-2000	EMMANUEL BON				Rural Development, Agricultural Economics	
1	2000-2000	KAMESHWAR CHOUDHARY				Globalisation, Development Sociology	
1	2000-2000	ERROL D'SOUZA				Economics	
1	2000-2000	PRADIP BAIJAL				Water Management 	
1	2000-2000	P K SINGH				Water Management 	
1	2000-2000	SVATI JOSHI				Gender, Development Studies	
1	2000-2000	SWASTI MITTER				Gender, Development Studies	
1	2000-2000	SOHINI SENGUPTA				Gender, Development Studies	
1	2000-2000	G S HARIPRIYA				Climate Change, Biodiversity, Environmental Policy, Development Economics	
1	2000-2000	ARUNDHUTI ROY CHOUDHURY				Development Studies	
1	2000-2000	TRACEY BRIEGER				Dams, Water Management 	
1	2000-2000	ALI SAUER				Dams, Water Management 	
1	2000-2000	M MADHAVA PRASAD				Cultural Studies 	
1	2000-2000	RUSTOM BHARUCHA				Cultural Studies 	
1	2000-2000	DARRYL D'MONTE				Pollution, Industrialisation 	
1	2000-2000	JOHN KURIEN				Fisheries, Development Studies 	
1	2000-2000	RAJESH					
1	2000-2000	TONY BECK				Rural Development	
1	2000-2000	MADAN G GHOSH				Rural Development	
1	2001-2001	WANG QINGHUA				Forest Management 	
1	2001-2001	RAMASWAMY IYER				Dams, Water Management 	
1	2001-2001	DURGADAS MUKHOPADHYAY				Forest Management 	
1	2001-2001	B VENKATESH KUMAR				Public Policy	
1	2001-2001	CHETAN VAIDYA				Urban Planning	
